Date,E_GT_WMF,E_GT_N,E_GT_R,E_CHEM_WMF,E_CHEM_N,E_CHEM_R,E_ME_WMF,E_ME_N,E_ME_R,E_UHR_WMF,E_UHR_N,E_UHR_R,E_PI_WMF,E_PI_N,E_PI_R,E_MET_WMF,E_MET_N,E_MET_R,E_FZ_WMF,E_FZ_N,E_FZ_R,E_TBS_WMF,E_TBS_N,E_TBS_R,A_GT_WMF,A_GT_N,A_GT_R,A_CHEM_WMF,A_CHEM_N,A_CHEM_R,A_ME_WMF,A_ME_N,A_ME_R,A_UHR_WMF,A_UHR_N,A_UHR_R,A_PI_WMF,A_PI_N,A_PI_R,A_MET_WMF,A_MET_N,A_MET_R,A_FZ_WMF,A_FZ_N,A_FZ_R,A_TBS_WMF,A_TBS_N,A_TBS_R,H_GT_WMF
2010-08-01,15121.62038704,20.1,20.4,3232.22595515,21.3,27.9,2686.36777984,15.7,17.3,223.30288829,31.8,30.5,550.27880362,5.2,15.1,1200.56352939,21.2,22.4,1381.36177145,3.5,4.2,739.02809842,-2.3,2.4,15366.0136525,5.1,10.5,6147.79967547,0.8,6.4,3062.72564599,12.0,16.2,1390.50958594,18.8,23.2,1191.44571233,5.5,20.0,1055.08114792,20.8,17.4,281.50560888,-24.6,-14.5,270.78033018,-11.3,-3.5,244.39326545
2010-09-01,14124.97189259,5.8,11.5,2709.04166564,-14.5,-5.0,2651.55824668,9.6,17.0,217.33946085,30.5,30.7,551.86390616,7.0,20.3,1189.09520961,14.1,17.2,1417.34977725,14.4,15.1,753.79903357,5.8,13.7,15305.16157123,3.9,8.0,6132.02051453,-0.6,0.5,3002.21681223,7.7,12.5,1393.63913991,27.4,33.9,1133.30193915,-0.1,16.9,1079.43240895,19.4,13.9,328.89015674,-20.8,-9.1,277.74673093,0.5,9.6,1180.18967864
2010-10-01,14524.27606236,10.1,12.7,3145.44279026,10.9,4.8,2688.94225055,8.6,16.9,253.15486679,49.7,59.1,549.76486078,3.4,13.2,1200.11844145,14.8,16.5,1436.40091054,17.0,22.9,784.75226269,7.5,15.7,15662.31594429,6.1,7.7,6191.11003347,-1.5,-6.2,3096.39770053,13.3,17.4,1381.76832335,26.6,30.5,1181.12443979,4.3,20.4,1091.49284421,19.7,15.3,440.09215352,8.5,1.6,286.05492371,0.0,8.9,1138.03988193
2010-11-01,14617.08348669,7.3,9.5,3283.28679769,21.0,19.9,2565.95963055,3.5,7.9,231.08447858,17.0,17.7,554.50804069,0.3,12.9,1252.18500136,15.1,15.7,1413.70941442,-1.2,4.7,741.4394875,-0.5,4.5,15450.90993458,4.1,5.3,6133.74599285,-1.9,-2.9,3102.65406984,11.9,16.8,1412.0970405,34.0,25.7,1146.40475753,2.6,12.8,1098.00553867,17.2,14.3,298.59645889,-36.0,-43.7,279.4828982,-10.1,-0.4,833.82644789
2010-12-01,13977.96611954,5.2,8.0,2983.78171175,0.9,2.3,2491.38649644,3.8,8.0,223.03055165,32.8,38.3,534.53865694,-3.3,10.5,1185.14808415,10.2,12.1,1420.10855641,8.7,14.6,701.11523482,-2.6,3.8,15470.69663,2.2,6.6,6199.02409119,-0.9,0.6,3001.26946195,4.9,10.6,1432.17799909,23.5,20.3,1199.69280725,5.3,35.2,1063.46094241,13.4,11.5,283.63496918,-50.8,-53.0,269.00161262,-9.2,1.1,1492.73051046
2011-01-01,14292.65552573,6.2,8.6,3072.81533519,6.4,5.4,2563.60942109,5.1,9.1,229.08521171,32.1,32.8,527.1415237,-6.3,4.1,1240.01659608,11.3,12.0,1501.58724964,11.2,19.8,705.35486301,-4.0,0.9,15220.40593563,1.2,9.2,5813.44509906,-7.4,7.2,3138.57527692,12.6,14.4,1430.26350021,12.0,10.2,1176.31302612,1.9,10.6,1088.32993719,12.7,13.1,339.48670266,5.1,2.5,273.01806131,-6.5,3.1,927.75040991
2011-02-01,14726.76848506,3.6,5.6,3049.69932158,-10.4,-11.4,2756.11509504,9.7,12.9,228.66538247,8.6,5.3,568.63976781,3.5,12.2,1346.68968279,16.4,15.9,1446.82499004,7.3,13.4,752.86593039,1.4,5.4,16612.60927748,9.2,14.6,6573.8519064,6.5,13.6,3477.84062535,19.6,22.1,1526.11571746,13.1,15.8,1219.58146369,4.9,15.7,1165.5460531,17.1,17.3,352.13796845,5.9,4.2,284.80966728,-1.0,9.4,1885.84079242
2011-03-01,15120.67437709,7.3,6.2,3386.3848011,6.5,-1.2,2687.7806645,3.0,6.6,252.63302242,31.3,40.0,538.19521335,-4.9,3.7,1322.2475005,13.2,13.9,1426.11080511,4.7,10.2,753.37305744,1.8,5.8,15838.09692543,1.2,7.0,6140.3334311,-5.0,0.4,3158.54653246,6.2,14.1,1507.65739283,15.4,18.6,1215.65634601,3.3,13.4,1123.64975898,10.2,11.1,398.5628796,-0.1,4.0,274.64777864,-4.3,3.6,717.42254834
2011-04-01,15142.52272512,9.5,7.7,3654.75705478,22.0,15.7,2558.03090892,-1.5,1.4,242.82404964,18.9,24.6,541.12305994,-3.0,9.1,1289.40373858,9.4,9.5,1351.14111044,-0.2,6.2,760.25724117,4.5,6.1,16011.69504873,2.4,8.5,6066.45417348,-7.8,1.4,3218.019132,8.4,14.4,1590.68355833,27.9,29.2,1188.14824327,-0.1,7.2,1131.73127336,6.5,9.3,386.38313236,17.9,12.5,287.43222388,1.8,7.7,869.17232362
2011-05-01,14307.69322814,-9.8,-4.6,2897.65709953,-12.9,-7.9,2584.56531985,-6.4,0.5,247.79395178,-7.0,5.1,529.3884873,-12.6,-2.8,1315.8735853,2.9,6.6,1281.96334916,0.0,0.3,753.59360673,1.0,4.8,16474.24411514,4.4,8.8,6717.19558529,4.4,9.4,3217.95584609,3.6,10.2,1562.54548677,22.4,29.1,1190.88176041,-2.8,4.8,1121.78786673,4.8,9.7,338.66939357,-7.3,-7.4,277.845409,-1.6,4.2,2166.550887
2011-06-01,14547.5826475,-1.3,3.7,2992.46609948,-3.9,1.4,2560.4179366,-1.2,4.8,249.01557289,16.0,18.2,533.17924545,-5.2,2.2,1205.27728321,0.4,4.3,1277.25784324,-7.2,-0.4,750.68996885,3.0,6.9,15342.95495289,-1.8,5.5,5945.95176353,-5.2,6.3,2984.92294101,-3.9,3.4,1564.86468071,16.7,20.8,1123.59697373,-9.6,-0.5,1097.36244528,3.0,7.0,396.58169712,22.2,16.5,262.75517443,-4.4,2.2,795.37230539
2011-07-01,14143.92087615,2.4,6.4,3001.86037013,-2.4,2.6,2472.16518439,-4.1,2.0,240.93120278,12.7,17.2,508.38426795,-12.8,-3.1,1198.25330004,4.9,9.4,1327.52443026,10.8,18.8,738.11433062,2.5,5.2,15741.25672642,2.7,10.3,6167.81875269,-1.3,11.2,3130.01985086,5.5,11.2,1605.64767579,25.5,25.9,1173.36182394,-6.1,2.5,1084.65230662,2.6,7.7,363.08376967,19.6,20.0,263.53156244,-2.6,2.8,1597.33585028
2011-08-01,14189.02761456,-6.2,-1.7,3116.25220721,-3.6,-4.1,2444.10583956,-9.0,0.4,238.06896503,6.6,4.1,510.87554164,-7.2,0.4,1125.77228179,-6.2,0.9,1390.87804798,0.7,12.4,719.31236568,-2.7,1.0,14777.00194872,-3.8,2.0,5677.23253137,-7.7,-2.6,2824.21362794,-7.8,-0.4,1600.90998104,15.1,16.3,1095.97298427,-8.0,2.3,991.68019328,-6.0,-0.7,438.27303731,55.7,63.5,250.27722689,-7.6,0.2,587.97433417
2011-09-01,14483.33507046,2.5,3.3,3214.8036519,18.7,13.5,2445.04464468,-7.8,-1.0,255.26357575,17.4,16.1,521.99381256,-5.4,-4.6,1165.5011018,-2.0,1.9,1453.66854993,2.6,10.1,720.4893569,-4.4,-4.2,15448.58983955,0.9,6.4,6050.63114337,-1.3,8.3,2886.80551456,-3.8,-0.1,1690.57271254,21.3,21.9,1130.61378638,-0.2,6.6,1043.84311256,-3.3,2.6,380.4701227,15.7,20.3,267.9277438,-3.5,0.2,965.2547691
2011-10-01,14708.91688273,1.3,2.1,3438.42168664,9.3,8.0,2476.22159229,-7.9,-3.9,273.81850577,8.2,3.7,533.32905128,-3.0,1.4,1165.98632581,-2.8,0.9,1441.81094593,0.4,6.6,743.46041098,-5.3,-3.6,16008.67353624,2.2,7.7,6522.5034418,5.4,21.8,2939.06892753,-5.1,-1.6,1668.16862973,20.7,20.6,1152.89109184,-2.4,-1.1,1022.29604728,-6.3,-1.2,431.99114741,-1.8,0.2,265.2529699,-7.3,-6.4,1299.75665351
2011-11-01,13885.01840584,-5.0,-3.2,2790.43525228,-15.0,-14.5,2470.36720214,-3.7,-0.6,260.60578262,12.8,14.0,523.93491541,-5.5,-4.9,1138.90446497,-9.0,-4.6,1460.21181673,3.3,7.5,729.24968468,-1.6,0.9,15677.4080398,1.5,5.2,6239.70203629,1.7,11.1,2764.64204877,-10.9,-8.0,1711.88966461,21.2,19.7,1155.22750556,0.8,6.8,1045.86258572,-4.7,-0.7,440.96636711,47.7,55.1,261.63637008,-6.4,-4.9,1792.38963396
2011-12-01,14355.43251165,2.7,3.9,2655.3142644,-11.0,-10.4,2613.58821789,4.9,6.6,284.3290288,27.5,13.7,572.77049142,7.2,5.9,1156.23279232,-2.4,2.4,1437.31586303,1.2,5.3,727.82072887,3.8,3.3,16271.31515417,5.2,3.6,6441.37350258,3.9,3.4,3041.10546646,1.3,1.1,1811.18696454,26.5,29.9,1162.21832093,-3.1,-11.6,1071.90885006,0.8,4.2,416.43604767,46.8,54.3,270.92148145,0.7,3.2,1915.88264252
2012-01-01,15266.41661847,6.8,6.8,3973.62115482,29.3,33.7,2515.35433076,-1.9,-1.0,264.16401043,15.3,0.8,526.36580783,-0.1,1.1,1158.22381208,-6.6,-1.0,1539.99096933,2.6,4.4,718.41853472,1.9,1.9,15586.59738082,2.4,1.7,6237.90597969,7.3,6.2,2908.77800822,-7.3,-6.0,1592.08299053,11.3,9.0,1167.31963945,-0.8,2.8,1019.91905913,-6.3,-1.2,459.59601079,35.4,24.2,253.50172067,-7.1,-5.5,320.18076235
2012-02-01,14266.17659489,-3.1,-3.6,2876.92256705,-5.7,-2.3,2423.20262257,-12.1,-9.4,319.2269042,39.6,23.0,545.05779543,-4.1,-1.5,1121.33253955,-16.7,-10.2,1488.80514748,2.9,5.6,709.25352657,-5.8,-4.9,15830.6063017,-4.7,-2.1,6390.91269874,-2.8,4.8,2816.6037751,-19.0,-17.6,1722.86021594,12.9,17.1,1149.63113633,-5.7,-1.3,1035.89412016,-11.1,-6.4,497.09962629,41.2,39.1,257.96447609,-9.4,-8.3,1564.42970681
2012-03-01,14421.57515448,-4.6,-4.8,2953.08642509,-12.8,-11.6,2390.07513524,-11.1,-10.4,272.86225581,8.0,-13.4,542.42977894,0.8,4.3,1158.45263321,-12.4,-6.8,1577.1716625,10.6,13.5,714.35148373,-5.2,-4.2,15639.59434101,-1.3,-2.3,6350.47824362,3.4,1.8,2747.34244557,-13.0,-12.4,1733.39170091,15.0,15.6,1143.1115664,-6.0,-0.4,1013.72261516,-9.8,-6.3,398.39322886,0.0,-6.9,263.36941,-4.1,-2.7,1218.01918653
2012-04-01,14589.28770482,-3.7,-1.4,3196.44618821,-12.5,-8.5,2477.56292354,-3.1,-2.3,280.76527826,15.6,-3.7,521.73010854,-3.6,-2.3,1162.37260278,-9.9,-3.3,1340.08080297,-0.8,2.0,727.80537012,-4.3,-1.5,15520.66431394,-3.1,-3.0,6187.82370974,2.0,2.3,2810.43927837,-12.7,-13.2,1773.46158387,11.5,11.2,1160.9629107,-2.3,0.3,986.52791417,-12.8,-8.3,378.68857596,-2.0,14.6,257.96347516,-10.3,-10.4,931.37660911
2012-05-01,14965.0015351,4.6,0.9,3334.82561643,15.1,7.8,2461.28219086,-4.8,-6.4,287.78876645,16.1,-14.1,554.71736293,4.8,3.1,1166.32820432,-11.4,-6.9,1492.86570404,16.5,17.6,720.75407237,-4.4,-6.4,16399.18714942,-0.5,2.2,6804.79383013,1.3,13.1,2842.82911239,-11.7,-12.8,1909.32763886,22.2,12.7,1157.50746393,-2.8,-1.2,995.56774724,-11.3,-8.6,451.73724203,33.4,49.8,258.33535332,-7.0,-6.9,1434.18561432
2012-06-01,14550.79611779,0.0,-1.2,3298.90462083,10.2,14.0,2457.3106663,-4.0,-6.2,278.59741791,11.9,-6.0,554.61690805,4.0,0.9,1131.99346094,-6.1,-3.3,1429.44978439,11.9,9.3,723.67326109,-3.6,-5.9,15946.80049337,3.9,-0.1,6480.98520559,9.0,4.4,2809.65482214,-5.9,-10.3,1829.62746185,16.9,8.1,1198.14039401,6.6,6.6,981.64530748,-10.5,-7.2,367.44352568,-7.3,4.0,262.85249822,0.0,-1.4,1396.00437558
2012-07-01,14507.97200712,2.6,-1.9,3020.43855707,0.6,-3.4,2508.59203815,1.5,-1.7,283.033,17.5,0.1,556.71679714,9.5,3.9,1157.37004308,-3.4,-3.2,1322.04805501,-0.4,-1.3,734.82185877,-0.4,-4.5,15956.32238444,1.4,-3.0,6423.59732962,4.1,1.7,2755.33059902,-12.0,-16.1,1843.76233883,14.8,5.2,1177.69761963,0.4,-4.2,988.45202034,-8.9,-6.6,476.3552518,31.2,39.7,262.91337552,-0.2,-2.5,1448.35037731
2012-08-01,15009.72401442,5.8,1.9,3543.65697215,13.7,15.6,2490.17505777,1.9,-3.8,270.2274885,13.5,2.2,573.22381745,12.2,7.9,1154.63058393,2.6,1.9,1303.37863016,-6.3,-8.8,738.76527424,2.7,-0.7,16355.15508269,10.7,2.9,6713.87914302,18.3,8.1,2807.4412413,-0.6,-7.2,1778.18690691,11.1,2.9,1229.22342015,12.2,7.3,1002.69043278,1.1,3.5,459.14455144,4.8,4.6,273.30820445,9.2,5.7,1345.43106827
2012-09-01,15484.44787884,6.9,1.3,3591.34665293,11.7,12.6,2460.95789089,0.7,-3.6,285.68666855,11.9,-6.1,546.57561494,4.7,4.1,1146.65193811,-1.6,-1.5,1435.52325754,-1.2,-2.5,736.32245899,2.2,-0.4,16742.06926591,8.4,2.1,7307.92338786,20.8,15.3,2779.35093238,-3.7,-9.9,1733.9510753,2.6,-0.5,1223.21164036,8.2,-0.7,983.59674277,-5.8,-3.9,395.66187049,4.0,6.5,254.39063132,-5.1,-7.5,1257.62138707
2012-10-01,14435.35055529,-1.9,-5.1,3105.88158652,-9.7,-10.4,2363.64110912,-4.5,-7.5,254.96012038,-6.9,-22.1,578.69259893,8.5,6.5,1167.04298996,0.1,2.0,1323.72575204,-8.2,-10.2,725.69227885,-2.4,-5.9,15859.30063246,-0.9,-4.2,6520.28026643,0.0,-3.3,2653.48655235,-9.7,-14.8,1850.39604283,10.9,5.3,1222.88354045,6.1,1.0,984.85340252,-3.7,0.8,360.46264081,-16.6,-2.5,256.51451011,-3.3,-3.8,1423.95007717
2012-11-01,14701.23786967,5.9,3.1,3474.69640707,24.5,24.1,2422.32057182,-1.9,-3.7,261.87105943,0.5,-19.2,560.71546724,7.0,9.0,1118.08624385,-1.8,0.3,1334.8962363,-8.6,-7.5,729.0741661,0.0,-2.4,16231.74988366,3.5,1.7,6880.46800256,10.3,10.8,2768.77675197,0.1,-5.1,1819.80946549,6.3,2.6,1208.50158658,4.6,-0.2,951.67082949,-9.0,-4.8,355.39214296,-19.4,-16.0,254.51350416,-2.7,-3.3,1530.51201399
2012-12-01,14761.00263337,2.8,1.7,3181.1211316,19.8,23.7,2421.67465717,-7.3,-4.4,283.19917617,-0.4,-18.5,562.22241409,-1.8,-0.2,1160.11620301,0.3,1.5,1528.041517,6.3,3.8,729.5458486,0.2,-0.7,15867.91496702,-2.5,-4.7,6595.40649825,2.4,-4.1,2624.21997995,-13.7,-12.2,1817.13278982,0.3,-3.9,1128.55459532,-2.9,-4.5,964.86518208,-10.0,-5.8,453.54782712,8.9,23.6,253.00660603,-6.6,-6.2,1106.91233365
2013-01-01,15213.81948795,-0.3,-2.9,3467.88594224,-12.7,-16.3,2555.20619588,1.6,2.5,293.30621526,11.0,-2.9,592.80318393,12.6,12.4,1211.18895387,4.6,5.2,1278.08936836,-17.0,-19.9,767.48331985,6.8,4.4,15996.4378635,2.6,0.4,6770.6416767,8.5,5.1,2777.84041621,-4.5,-7.1,1747.24851315,9.7,10.8,1226.78156981,5.1,1.9,994.40350156,-2.5,-3.3,381.44142739,-17.0,1.6,265.23090663,4.6,0.9,782.61837555
2013-02-01,14482.04184561,1.5,-0.1,3196.19343451,11.1,8.6,2489.64583212,2.7,1.5,293.65146919,-8.0,-16.1,577.88886938,6.0,3.4,1183.91283829,5.6,5.8,1244.77988888,-16.4,-19.4,741.67915799,4.6,2.4,15826.503781,0.0,-1.0,6520.18919656,2.0,1.7,2714.57299956,-3.6,-4.6,1748.20387466,1.5,-5.6,1184.85553161,3.1,-2.4,983.16814139,-5.1,-4.9,592.65289812,19.2,32.8,260.29650454,0.9,-1.4,1344.46193539
2013-03-01,14601.98941421,1.3,0.7,3230.68435246,9.4,13.4,2555.05711082,6.9,4.9,269.30346357,-1.3,-10.0,582.24270506,7.3,6.2,1159.38118871,0.1,0.7,1293.25996797,-18.0,-18.1,739.69240852,3.5,-0.2,15987.9058699,2.2,1.5,6776.99123688,6.7,9.5,2710.86758893,-1.3,-4.7,1821.02397727,5.1,-2.0,1220.09463682,6.7,2.2,1000.29366356,-1.3,-1.4,416.41126513,4.5,25.8,262.25776781,-0.4,-4.3,1385.9164557
2013-04-01,15018.56904076,2.9,3.1,3320.62808972,3.9,11.1,2555.12955508,3.1,4.5,304.04798072,8.3,-4.8,593.96050861,13.8,9.6,1196.73705544,3.0,3.5,1418.80052108,5.9,4.1,738.20549304,1.4,-3.5,16088.75849184,3.7,2.5,6808.9158622,10.0,10.5,2731.77117894,-2.8,-3.9,1795.653611,1.3,-3.4,1224.42720815,5.5,1.9,1009.9582497,2.4,1.4,481.79574858,27.2,25.0,264.67713691,2.6,-1.1,1070.18945108
2013-05-01,15094.5862209,0.9,2.2,3755.45022591,12.6,20.6,2505.11583373,1.8,0.8,284.08036997,-1.3,-8.0,585.11931981,5.5,4.0,1168.6055089,0.2,0.2,1328.07304093,-11.0,-10.0,733.60574219,1.8,-1.9,16202.92921235,-1.2,-3.5,6890.05070639,1.3,-2.0,2801.23569385,-1.5,-4.6,1835.46476976,-3.9,-5.9,1247.53234249,7.8,5.4,1000.00562957,0.4,-1.0,409.71621826,-9.3,-16.7,259.9903525,0.6,-3.4,1108.34299145
2013-06-01,14470.40170741,-0.6,-2.3,3198.02725912,-3.1,-6.3,2539.28221486,3.3,1.5,275.08182254,-1.3,-7.5,579.48898015,4.5,2.9,1178.0871024,4.1,3.8,1348.9177799,-5.6,-2.2,733.63138478,1.4,-1.9,16272.3569526,2.0,1.8,6971.05737854,7.6,6.2,2756.7546247,-1.9,-2.8,1803.52239858,-1.4,-1.6,1230.91288127,2.7,5.0,1027.6434453,4.7,2.4,449.68830989,22.4,23.8,265.07950127,0.8,0.8,1801.95524519
2013-07-01,14956.04580764,3.1,2.3,3712.32926242,22.9,20.9,2537.79746724,1.2,-0.5,304.10596789,7.4,-1.7,591.12940086,6.2,5.9,1175.69926953,1.6,2.5,1253.03809379,-5.2,-5.8,732.98658578,-0.2,-1.5,16217.12611974,1.6,2.2,6803.32326077,5.9,9.1,2865.2420861,4.0,1.7,1861.34324283,1.0,0.1,1210.07383957,2.7,2.7,1018.28315977,3.0,0.8,427.49258511,-10.3,-14.8,259.80491441,-1.2,-1.6,1261.0803121
2013-08-01,14398.81108982,-4.1,-4.8,3108.35971629,-12.3,-10.0,2438.15282795,-2.1,-2.1,290.81109667,7.6,-1.2,593.78368151,3.6,2.5,1169.85991783,1.3,1.5,1339.14243698,2.7,1.0,738.52112591,0.0,-2.2,16144.14557825,-1.3,1.2,6815.04927605,1.5,8.7,2812.17899335,0.2,0.1,1811.34126695,1.9,2.0,1232.87345037,0.3,0.6,999.93546391,-0.3,-2.8,434.00134231,-5.5,-10.5,250.11475512,-8.5,-9.9,1745.33448843
2013-09-01,14644.46903228,-5.4,-2.1,3418.79369401,-4.8,0.4,2499.83913041,1.6,1.2,287.12837987,0.5,-2.3,588.14291164,7.6,8.3,1169.5083082,2.0,3.9,1298.82920495,-9.5,-8.8,775.3491627,5.3,4.4,16300.08211184,-2.6,1.2,6869.9348489,-6.0,2.7,2873.76623712,3.4,3.5,1869.87543759,7.8,4.0,1231.09041347,0.6,2.7,1030.27056452,4.7,2.1,429.4950346,8.6,5.8,256.74438949,0.9,1.1,1655.61307956
2013-10-01,14524.11303748,0.6,2.6,3479.58139446,12.0,18.5,2501.53072214,5.8,9.0,281.3984697,10.4,11.0,589.18507135,1.8,-0.4,1189.32086452,1.9,3.6,1271.2687066,-4.0,-7.5,741.72326874,2.2,1.1,15856.79364179,0.0,3.5,6553.25657287,0.5,9.0,2791.90346053,5.2,4.2,1881.68503391,1.7,0.8,1212.80591807,-0.8,4.5,1013.48252623,2.9,-1.2,408.95787353,13.5,9.5,255.15146611,-0.5,-0.9,1332.68060431
2013-11-01,15365.89082211,4.5,4.0,3944.58495657,13.5,15.4,2579.22585869,6.5,7.2,310.0635161,18.4,21.2,599.16987928,6.9,2.1,1184.70984958,6.0,8.0,1324.65793313,-0.8,-1.7,730.7430659,0.2,-0.3,16057.85422202,-1.1,1.4,6754.73250036,-1.8,5.0,2738.31609049,-1.1,-1.9,1854.38541663,1.9,1.3,1226.22432818,1.5,1.7,1021.31450715,7.3,3.1,430.41681778,21.1,22.5,254.46014704,0.0,1.4,691.9633999
2013-12-01,15558.84984823,5.4,4.5,4071.5330041,28.0,23.1,2614.4950267,8.0,7.8,291.53495763,2.9,8.4,585.3998257,4.1,1.2,1187.7998324,2.4,4.5,1556.3453741,1.9,0.2,749.51788055,2.7,2.6,16010.59604155,0.9,6.0,6573.41377868,-0.3,15.0,2859.56615768,9.0,8.8,1853.02044847,2.0,0.7,1252.64675364,11.0,8.6,1023.95286807,6.1,3.4,440.23787845,-2.9,-11.7,247.81301839,-2.1,-0.4,451.74619332
2014-01-01,15292.26726395,0.5,0.1,3844.79768876,10.9,8.3,2563.0124019,0.3,0.4,318.76355347,8.7,14.9,613.75404944,3.5,0.2,1214.17133424,0.2,3.5,1303.40770074,2.0,1.6,757.88300039,-1.3,-2.0,16506.56799914,3.2,5.8,7065.66530597,4.4,12.2,2870.76328771,3.3,2.2,1816.00512378,3.9,2.7,1189.9185858,-3.0,-2.0,1053.3023493,5.9,4.8,464.28059434,21.7,21.6,264.48890506,-0.3,3.8,1214.30073519
2014-02-01,15008.88540632,3.6,4.0,3711.26879738,16.1,14.5,2546.81267071,2.3,3.6,287.28314331,-2.2,3.6,601.10186845,4.0,4.8,1207.3059844,2.0,5.6,1348.22897234,8.3,6.0,774.31419275,4.4,2.9,16759.816669,5.9,5.1,7301.04030849,12.0,12.5,2834.56172332,4.4,2.8,1867.58771454,6.8,5.1,1221.83569392,3.1,2.4,1035.48313685,5.3,3.5,444.96718112,-24.9,-21.6,262.43139119,0.8,3.6,1750.93126268
2014-03-01,14409.95958164,-1.3,-1.7,3287.72137565,1.8,-1.6,2488.00455889,-2.6,-1.7,309.65207342,15.0,11.1,596.60881473,2.5,0.0,1188.00053529,2.5,5.8,1254.11239195,-3.0,-6.6,769.5887003,4.0,4.0,16233.90432688,1.5,2.3,6987.39964322,3.1,5.6,2834.87883736,4.6,2.6,1817.83451542,-0.2,1.2,1175.37553301,-3.7,-3.8,1003.63335075,0.3,-0.3,398.87282626,-4.2,-7.2,258.7247419,-1.3,2.1,1823.94474524
2014-04-01,14696.58540515,-2.1,-2.3,3646.17585668,9.8,6.5,2538.46071891,-0.7,-2.2,289.36410554,-4.8,-0.7,600.41450649,1.1,1.7,1192.82576681,-0.3,2.0,1267.19402236,-10.7,-10.5,759.82704933,2.9,2.9,16639.19964597,3.4,2.7,7371.3108542,8.3,7.5,2710.74325335,-0.8,-0.5,1842.54097693,2.6,0.6,1192.88697727,-2.6,-1.4,1028.50003287,1.8,1.2,434.33171824,-9.9,-14.2,257.30568776,-2.8,1.9,1942.61424082
2014-05-01,14400.4590967,-4.6,-4.0,3237.53345417,-13.8,-14.4,2539.34273693,1.4,3.0,295.85154991,4.1,2.5,594.40415546,1.6,1.8,1190.42459618,1.9,5.3,1342.9967379,1.1,-1.0,755.02828925,2.9,3.9,16170.36306849,-0.2,0.6,6852.81898654,-0.5,0.2,2725.77182979,-2.7,-0.4,1844.14526581,0.5,0.5,1206.04940456,-3.3,-5.5,1026.35082267,2.6,2.2,490.13668591,19.6,21.8,260.05193042,0.0,5.1,1769.90397179
2014-06-01,16033.35457494,10.8,7.8,4626.40670512,44.7,35.5,2532.12937647,-0.3,0.8,322.40732367,17.2,12.1,605.62632009,4.5,5.2,1207.66857167,2.5,5.1,1350.33728693,0.1,-2.5,780.18913078,6.3,7.0,16531.16295987,1.6,2.1,7145.16267639,2.5,5.4,2751.87863707,-0.2,0.1,1854.2483704,2.8,5.0,1217.98017245,-1.1,-4.8,1039.27462094,1.1,0.3,481.89296162,7.2,0.2,260.03725431,-1.9,-1.5,497.80838494
2014-07-01,14611.98729748,-2.3,-2.8,3377.44868296,-9.0,-13.5,2516.98934507,-0.8,0.9,290.66325692,-4.4,-15.0,600.20249924,1.5,-0.1,1200.7497595,2.1,3.0,1334.98175713,6.5,5.1,784.84940941,7.1,6.8,17033.86384591,5.0,4.5,7385.58894382,8.6,4.9,2904.90005809,1.4,3.2,1931.59737421,3.8,8.8,1258.09192492,4.0,5.8,1054.16174628,3.5,2.3,442.84788742,3.6,-0.1,263.85898403,1.6,2.2,2421.87654843
2014-08-01,15743.81882075,9.3,6.8,4015.52902436,29.2,20.5,2570.670999,5.4,4.4,314.97548649,8.3,-2.7,614.02718649,3.4,1.2,1204.3454554,2.9,3.1,1373.84956045,2.6,0.5,789.70675923,6.9,6.8,16555.06681471,2.5,-0.3,7224.82562328,6.0,-0.7,2739.27058688,-2.6,-2.7,1854.41134897,2.4,4.5,1244.26335703,0.9,-1.0,1042.63562806,4.3,4.1,371.53073988,-14.4,-19.4,277.46781932,10.9,11.0,811.24799396
2014-09-01,14765.9008201,0.8,-0.6,3233.85906971,-5.4,-14.8,2631.30692407,5.3,6.6,315.10640944,9.7,-1.7,621.94869414,5.7,1.1,1222.38806289,4.5,5.2,1354.69226075,4.3,2.1,790.18487837,1.9,0.5,16575.72113592,1.7,-0.1,6992.32500938,1.8,-3.9,2791.82964367,-2.9,-2.3,1879.887486,0.5,2.2,1232.71474806,0.1,2.5,1051.22274553,2.0,1.5,552.79011212,28.7,24.5,272.51109429,6.1,5.3,1809.82031582
2014-10-01,15076.79799515,3.8,1.9,3489.92471439,0.3,-4.7,2525.21434953,0.9,-0.9,343.93650381,22.2,10.5,613.36393873,4.1,-0.2,1190.7947342,0.1,-0.6,1535.38242158,20.8,21.9,768.13611281,3.6,2.3,16918.24729483,6.7,2.9,7096.43170913,8.3,0.5,2847.38910017,2.0,2.3,2004.1192216,6.5,6.8,1275.40532254,5.2,2.7,1076.80907794,6.2,4.2,560.77286393,37.1,18.7,268.28520941,5.1,5.8,1841.44929967
2014-11-01,14257.16388386,-7.2,-5.3,3000.19667989,-23.9,-23.9,2513.39094633,-2.6,-1.8,349.13876018,12.6,-2.6,602.63026528,0.6,-2.1,1210.04714652,2.1,1.9,1365.02478539,3.0,4.3,760.64527761,4.1,2.4,16638.3528067,3.6,0.1,7171.45247729,6.2,-2.0,2767.48222777,1.1,0.4,1841.35094228,-0.7,-0.1,1275.45461583,4.0,2.2,1066.72845223,4.4,3.2,521.49339664,21.2,4.1,268.24611003,5.4,3.5,2381.18892284
