Date,Stock,Returns
2020-09-01,Microsoft (MSFT),-0.54656756304325
2020-09-01,Nokia (NOK),-1.821865415899
2020-09-01,Nvidia (NVDA),3.08471454880294
2020-09-01,Tilray (TLRY),-4.62427988631981
2020-09-01,Virgin Galactic (SPCE),-1.86199424055927
2020-09-02,AMC Entertainment (AMC),24.75728563603636
2020-09-02,Alphabet (GOOG),4.04927280908362
2020-09-02,Amazon (AMZN),1.0922466589006399
2020-09-02,Apple (AAPL),2.35904495830037
2020-09-02,Bed Bath & Beyond (BBBY),-0.98039300299378
2020-09-02,BlackBerry (BB),1.25223064245914
2020-09-02,Clover Health (CLOV),1.22410655218263
2020-09-02,Microsoft (MSFT),2.3785463770924697
2020-09-02,Nokia (NOK),-0.6185512074451
2020-09-02,Nvidia (NVDA),5.2380540105795
2020-09-02,Tilray (TLRY),-1.66666871369489
2020-09-02,Virgin Galactic (SPCE),-2.1205310220355202
2020-09-03,AMC Entertainment (AMC),-7.39299829884788
2020-09-03,Alphabet (GOOG),-1.35392067028167
2020-09-03,Amazon (AMZN),-1.7971715323685598
2020-09-03,Apple (AAPL),-6.62414819007289
2020-09-03,Bed Bath & Beyond (BBBY),-3.9603994914802203
2020-09-03,BlackBerry (BB),-3.8869221929792004
2020-09-03,Clover Health (CLOV),0.8372107217478201
2020-09-03,Microsoft (MSFT),-1.52452247807818
2020-09-03,Nokia (NOK),-2.28216036507917
2020-09-03,Nvidia (NVDA),-5.7191848205681195
2020-09-03,Tilray (TLRY),0.46225286388847003
2020-09-03,Virgin Galactic (SPCE),-1.99544106728003
2020-09-04,AMC Entertainment (AMC),-1.68067069752128
2020-09-04,Alphabet (GOOG),-3.7786455818596
2020-09-04,Amazon (AMZN),-3.06472272947649
2020-09-04,Apple (AAPL),-3.98944391163166
2020-09-04,Bed Bath & Beyond (BBBY),-4.20301147820052
2020-09-04,BlackBerry (BB),-4.4117692174795495
2020-09-04,Clover Health (CLOV),2.5830233305333
2020-09-04,Microsoft (MSFT),-4.77519387066593
2020-09-04,Nokia (NOK),-3.60934341649872
2020-09-04,Nvidia (NVDA),-5.11001559892326
2020-09-04,Tilray (TLRY),-6.13497080579117
2020-09-04,Virgin Galactic (SPCE),-1.74520730127264
2020-09-08,AMC Entertainment (AMC),-0.9971534451790399
2020-09-08,Alphabet (GOOG),-4.93857333648815
2020-09-08,Amazon (AMZN),-3.86367076067603
2020-09-08,Apple (AAPL),-3.8075983837278304
2020-09-08,Bed Bath & Beyond (BBBY),-3.4768218455840203
2020-09-08,BlackBerry (BB),-1.92307515962583
2020-09-08,Clover Health (CLOV),1.88848957111671
2020-09-08,Microsoft (MSFT),-3.81480207353498
2020-09-08,Nokia (NOK),-6.387664411668011
2020-09-08,Nvidia (NVDA),-4.7438330170778
2020-09-08,Tilray (TLRY),-3.7581703165746903
2020-09-08,Virgin Galactic (SPCE),8.05210574006936
2020-09-09,AMC Entertainment (AMC),-5.89927854192935
2020-09-09,Alphabet (GOOG),0.32834595869663996
2020-09-09,Amazon (AMZN),1.6097334071196199
2020-09-09,Apple (AAPL),0.12606229815268
2020-09-09,Bed Bath & Beyond (BBBY),-1.1149238091094
2020-09-09,BlackBerry (BB),-0.78431299217659
2020-09-09,Clover Health (CLOV),-1.67696012058887
2020-09-09,Microsoft (MSFT),2.2901478772316497
2020-09-09,Nokia (NOK),-0.70588728960823
2020-09-09,Nvidia (NVDA),2.06573607912101
2020-09-09,Tilray (TLRY),-1.52800811189887
2020-09-09,Virgin Galactic (SPCE),2.49315026688248
2020-09-10,AMC Entertainment (AMC),-2.7522909692437
2020-09-10,Alphabet (GOOG),0.96118704630872
2020-09-10,Amazon (AMZN),1.41409811287285
2020-09-10,Apple (AAPL),1.1415147031381598
2020-09-10,Bed Bath & Beyond (BBBY),9.713789345166509
2020-09-10,BlackBerry (BB),-1.58102617807757
2020-09-10,Clover Health (CLOV),1.8850990276032
2020-09-10,Microsoft (MSFT),-0.04654200634471
2020-09-10,Nokia (NOK),-0.47393322087357004
2020-09-10,Nvidia (NVDA),1.9985538442845299
2020-09-10,Tilray (TLRY),1.7241362300696301
2020-09-10,Virgin Galactic (SPCE),-1.30981470319544
2020-09-11,AMC Entertainment (AMC),-4.5597477321557704
2020-09-11,Alphabet (GOOG),-0.5606355114944099
2020-09-11,Amazon (AMZN),-3.95684764032169
2020-09-11,Apple (AAPL),-4.37344119756548
2020-09-11,Bed Bath & Beyond (BBBY),-3.9525692891529998
2020-09-11,BlackBerry (BB),-2.20883801391771
2020-09-11,Clover Health (CLOV),2.99558755494551
2020-09-11,Microsoft (MSFT),-2.84530150603263
2020-09-11,Nokia (NOK),-1.1904694325796499
2020-09-11,Nvidia (NVDA),-3.15913964731089
2020-09-11,Tilray (TLRY),-3.5593226229243697
2020-09-11,Virgin Galactic (SPCE),-4.65871476519359
2020-09-14,AMC Entertainment (AMC),-3.2948975361816797
2020-09-14,Alphabet (GOOG),-0.71102739055243
2020-09-14,Amazon (AMZN),-0.93089167926636
2020-09-14,Apple (AAPL),0.6074780246893601
2020-09-14,Bed Bath & Beyond (BBBY),5.34979911615187
2020-09-14,BlackBerry (BB),0.8213544721353799
2020-09-14,Clover Health (CLOV),1.1976077703004
2020-09-14,Microsoft (MSFT),0.27320713803839997
2020-09-14,Nokia (NOK),0.0
2020-09-14,Nvidia (NVDA),5.23611325090591
2020-09-14,Tilray (TLRY),-6.32689156228696
2020-09-14,Virgin Galactic (SPCE),-0.74432111340606
2020-09-15,AMC Entertainment (AMC),0.0
2020-09-15,Alphabet (GOOG),-0.28324372209098997
2020-09-15,Amazon (AMZN),-0.38809165450708
2020-09-15,Apple (AAPL),2.50151084123599
2020-09-15,Bed Bath & Beyond (BBBY),1.874998183921
2020-09-15,BlackBerry (BB),-0.40733159975666
2020-09-15,Clover Health (CLOV),6.33981407300841
2020-09-15,Microsoft (MSFT),0.27724753322926
2020-09-15,Nokia (NOK),1.20481235539051
2020-09-15,Nvidia (NVDA),-0.12203593854677999
2020-09-15,Tilray (TLRY),3.3771164681485297
2020-09-15,Virgin Galactic (SPCE),3.49762474004471
2020-09-16,AMC Entertainment (AMC),0.17036165377852
2020-09-16,Alphabet (GOOG),0.15580975184128
2020-09-16,Amazon (AMZN),0.38487468072088
2020-09-16,Apple (AAPL),-2.38155498396626
2020-09-16,Bed Bath & Beyond (BBBY),0.69018522125134
2020-09-16,BlackBerry (BB),-0.6134914885539999
2020-09-16,Clover Health (CLOV),-0.47694329337251
2020-09-16,Microsoft (MSFT),0.41471785787489995
2020-09-16,Nokia (NOK),-0.47619004368509005
2020-09-16,Nvidia (NVDA),-1.54901589346482
2020-09-16,Tilray (TLRY),9.80036187698327
2020-09-16,Virgin Galactic (SPCE),-1.60397682191619
2020-09-17,AMC Entertainment (AMC),-1.53061481014015
2020-09-17,Alphabet (GOOG),-3.4380240629740504
2020-09-17,Amazon (AMZN),-4.9513076855610505
2020-09-17,Apple (AAPL),-3.27586469979122
2020-09-17,Bed Bath & Beyond (BBBY),-1.4470718385496901
2020-09-17,BlackBerry (BB),-2.67489940060785
2020-09-17,Clover Health (CLOV),6.629392119481679
2020-09-17,Microsoft (MSFT),-3.00023368077352
2020-09-17,Nokia (NOK),-0.71769699050717
2020-09-17,Nvidia (NVDA),-3.8418255887064303
2020-09-17,Tilray (TLRY),-4.29752430884229
2020-09-17,Virgin Galactic (SPCE),-2.64194039637682
2020-09-18,AMC Entertainment (AMC),-0.86356115827781
2020-09-18,Alphabet (GOOG),-0.35106489955974
2020-09-18,Amazon (AMZN),0.27629145882936
2020-09-18,Apple (AAPL),-1.17647034824175
2020-09-18,Bed Bath & Beyond (BBBY),0.30911872604437
2020-09-18,BlackBerry (BB),3.3826606081800796
2020-09-18,Clover Health (CLOV),-4.56929283086962
2020-09-18,Microsoft (MSFT),-0.33279886873027
2020-09-18,Nokia (NOK),-0.24096936510914
2020-09-18,Nvidia (NVDA),0.33956025090116
2020-09-18,Tilray (TLRY),-2.41795971343651
2020-09-18,Virgin Galactic (SPCE),0.34641724595592
2020-09-21,AMC Entertainment (AMC),-4.52961258557732
2020-09-21,Alphabet (GOOG),-3.63558468560661
2020-09-21,Amazon (AMZN),-2.49522239868486
2020-09-21,Apple (AAPL),-0.62228970878734
2020-09-21,Bed Bath & Beyond (BBBY),-4.23728240722101
2020-09-21,BlackBerry (BB),-1.63599030450587
2020-09-21,Clover Health (CLOV),0.31397144875705996
2020-09-21,Microsoft (MSFT),-0.46156995373886
2020-09-21,Nokia (NOK),-4.1062764096095705
2020-09-21,Nvidia (NVDA),-0.87076865283581
2020-09-21,Tilray (TLRY),-6.54867043033244
2020-09-21,Virgin Galactic (SPCE),-2.26121788276609
2020-09-22,AMC Entertainment (AMC),-2.9197052345843
2020-09-22,Alphabet (GOOG),1.46096090464657
2020-09-22,Amazon (AMZN),5.80654081720755
2020-09-22,Apple (AAPL),2.42308567908879
2020-09-22,Bed Bath & Beyond (BBBY),13.917936442173428
2020-09-22,BlackBerry (BB),2.91060016946058
2020-09-22,Clover Health (CLOV),-4.15493073884165
2020-09-22,Microsoft (MSFT),2.6589705545501703
2020-09-22,Nokia (NOK),0.50377785346049
2020-09-22,Nvidia (NVDA),1.00219995855848
2020-09-22,Tilray (TLRY),5.11363579919845
2020-09-22,Virgin Galactic (SPCE),-2.21933780069345
2020-09-23,AMC Entertainment (AMC),-0.56391370000615
2020-09-23,Alphabet (GOOG),-0.5825050572931401
2020-09-23,Amazon (AMZN),-0.22303027092569003
2020-09-23,Apple (AAPL),-0.66454013463048
2020-09-23,Bed Bath & Beyond (BBBY),0.14124617216946
2020-09-23,BlackBerry (BB),0.40404003428604
2020-09-23,Clover Health (CLOV),-0.40003092492864
2020-09-23,Microsoft (MSFT),0.0
2020-09-23,Nokia (NOK),-0.25062632680088
2020-09-23,Nvidia (NVDA),0.62459935576013
2020-09-23,Tilray (TLRY),-6.30631296290791
2020-09-23,Virgin Galactic (SPCE),0.48163709070665006
2020-09-24,AMC Entertainment (AMC),-7.372398285405329
2020-09-24,Alphabet (GOOG),-1.18079737871671
2020-09-24,Amazon (AMZN),-1.84522523377127
2020-09-24,Apple (AAPL),-1.65908536279127
2020-09-24,Bed Bath & Beyond (BBBY),1.9746102041266498
2020-09-24,BlackBerry (BB),7.44467561399981
2020-09-24,Clover Health (CLOV),-2.45901799528743
2020-09-24,Microsoft (MSFT),-1.215761030799
2020-09-24,Nokia (NOK),-2.5125604058626902
2020-09-24,Nvidia (NVDA),-1.23752415320582
2020-09-24,Tilray (TLRY),-3.4615352873264804
2020-09-24,Virgin Galactic (SPCE),-2.0970663287608398
2020-09-25,AMC Entertainment (AMC),0.61223943647581
2020-09-25,Alphabet (GOOG),0.43575584440127
2020-09-25,Amazon (AMZN),1.0504020787708002
2020-09-25,Apple (AAPL),1.98639677225056
2020-09-25,Bed Bath & Beyond (BBBY),1.9363743584545
2020-09-25,BlackBerry (BB),-8.614232677953119
2020-09-25,Clover Health (CLOV),0.7563038275038599
2020-09-25,Microsoft (MSFT),1.6879826036301602
2020-09-25,Nokia (NOK),-2.31959149312702
2020-09-25,Nvidia (NVDA),2.4981160958404
2020-09-25,Tilray (TLRY),-2.58964372380186
2020-09-25,Virgin Galactic (SPCE),0.79558849175416
2020-09-28,AMC Entertainment (AMC),2.23124010840936
2020-09-28,Alphabet (GOOG),1.8482708108836101
2020-09-28,Amazon (AMZN),2.36979252249751
2020-09-28,Apple (AAPL),2.56136356357583
2020-09-28,Bed Bath & Beyond (BBBY),4.00271480155616
2020-09-28,BlackBerry (BB),0.0
2020-09-28,Clover Health (CLOV),3.41951505620314
2020-09-28,Microsoft (MSFT),1.68867879423153
2020-09-28,Nokia (NOK),3.95778619728779
2020-09-28,Nvidia (NVDA),1.3059300884923302
2020-09-28,Tilray (TLRY),2.65848912045774
2020-09-28,Virgin Galactic (SPCE),26.168801171693467
2020-09-29,AMC Entertainment (AMC),-1.9841251069335701
2020-09-29,Alphabet (GOOG),-0.00926810297120495
2020-09-29,Amazon (AMZN),0.41636986492944994
2020-09-29,Apple (AAPL),-0.008673375179446552
2020-09-29,Bed Bath & Beyond (BBBY),-2.80495960414739
2020-09-29,BlackBerry (BB),-3.89344370419603
2020-09-29,Clover Health (CLOV),6.20968130203005
2020-09-29,Microsoft (MSFT),-1.1760831320793599
2020-09-29,Nokia (NOK),2.53806860863639
2020-09-29,Nvidia (NVDA),2.99576961499814
2020-09-29,Tilray (TLRY),-0.99601973953862
2020-09-29,Virgin Galactic (SPCE),0.9624583685377399
2020-09-30,AMC Entertainment (AMC),0.20242412811437
2020-09-30,Alphabet (GOOG),0.88625536930717
2020-09-30,Amazon (AMZN),0.7722098266631701
2020-09-30,Apple (AAPL),1.6910975795015801
2020-09-30,Bed Bath & Beyond (BBBY),3.2214799208027904
2020-09-30,BlackBerry (BB),1.4925409553803302
2020-09-30,Clover Health (CLOV),0.37965216738959
2020-09-30,Microsoft (MSFT),0.9092151838565101
2020-09-30,Nokia (NOK),-1.48514711252673
2020-09-30,Nvidia (NVDA),1.33715239582643
2020-09-30,Tilray (TLRY),4.62776717873094
2020-09-30,Virgin Galactic (SPCE),-0.61963376359894
2020-10-01,AMC Entertainment (AMC),-3.03029544060814
2020-10-01,Alphabet (GOOG),0.6235951108783
2020-10-01,Amazon (AMZN),0.34610677372122
2020-10-01,Apple (AAPL),0.39228984827941
2020-10-01,Bed Bath & Beyond (BBBY),32.4447378911731
2020-10-01,BlackBerry (BB),-2.52101589550615
2020-10-01,Clover Health (CLOV),-2.11800817692749
2020-10-01,Microsoft (MSFT),0.94820728660098
2020-10-01,Nokia (NOK),-1.50753624351761
2020-10-01,Nvidia (NVDA),1.02954397140924
2020-10-01,Tilray (TLRY),-4.03846242018708
2020-10-01,Virgin Galactic (SPCE),-2.3021560357520303
2020-10-02,AMC Entertainment (AMC),-2.91667370332584
2020-10-02,Alphabet (GOOG),-1.0566759794705
2020-10-02,Amazon (AMZN),-0.87469211464197
2020-10-02,Apple (AAPL),-1.99626100046947
2020-10-02,Bed Bath & Beyond (BBBY),2.6018593886166097
2020-10-02,BlackBerry (BB),-3.01723858866473
2020-10-02,Clover Health (CLOV),0.7728005000967999
2020-10-02,Microsoft (MSFT),-1.40193463385646
2020-10-02,Nokia (NOK),-1.53061683750898
2020-10-02,Nvidia (NVDA),-1.7674484198556901
2020-10-02,Tilray (TLRY),-1.20240371806863
2020-10-02,Virgin Galactic (SPCE),2.6509523118853
2020-10-05,AMC Entertainment (AMC),-6.43776231160838
2020-10-05,Alphabet (GOOG),0.3377776406078
2020-10-05,Amazon (AMZN),0.21059020547845997
2020-10-05,Apple (AAPL),1.10947278220012
2020-10-05,Bed Bath & Beyond (BBBY),5.837326521391191
2020-10-05,BlackBerry (BB),0.22222730848524003
2020-10-05,Clover Health (CLOV),1.15030382645
2020-10-05,Microsoft (MSFT),-0.27489540544776
2020-10-05,Nokia (NOK),2.59067735152529
2020-10-05,Nvidia (NVDA),0.9227393698067999
2020-10-05,Tilray (TLRY),12.576072697454348
2020-10-05,Virgin Galactic (SPCE),3.49115039485126
2020-10-06,AMC Entertainment (AMC),-2.06422361999666
2020-10-06,Alphabet (GOOG),-0.09743535743848
2020-10-06,Amazon (AMZN),-0.64104897537176
2020-10-06,Apple (AAPL),-0.45434956910762003
2020-10-06,Bed Bath & Beyond (BBBY),-3.7974689001729804
2020-10-06,BlackBerry (BB),3.76939225785659
2020-10-06,Clover Health (CLOV),-10.61409903767101
2020-10-06,Microsoft (MSFT),-0.10931561348076001
2020-10-06,Nokia (NOK),1.01010003706325
2020-10-06,Nvidia (NVDA),3.6480518225664804
2020-10-06,Tilray (TLRY),-2.34234432384236
2020-10-06,Virgin Galactic (SPCE),4.11276026848135
2020-10-07,AMC Entertainment (AMC),-3.74706904278234
2020-10-07,Alphabet (GOOG),-1.19723347458801
2020-10-07,Amazon (AMZN),0.5656781030535001
2020-10-07,Apple (AAPL),-0.49087123780747
2020-10-07,Bed Bath & Beyond (BBBY),0.79887251319794
2020-10-07,BlackBerry (BB),-0.85470007094481
2020-10-07,Clover Health (CLOV),-3.8167922877110003
2020-10-07,Microsoft (MSFT),-0.03330101240305
2020-10-07,Nokia (NOK),-1.9999980926513599
2020-10-07,Nvidia (NVDA),-0.16086359007093
2020-10-07,Tilray (TLRY),0.0
2020-10-07,Virgin Galactic (SPCE),-1.19840412576512
2020-10-08,AMC Entertainment (AMC),1.70315553650268
2020-10-08,Alphabet (GOOG),1.4323085463181702
2020-10-08,Amazon (AMZN),1.04031562805175
2020-10-08,Apple (AAPL),0.73561094908873
2020-10-08,Bed Bath & Beyond (BBBY),1.95804224408051
2020-10-08,BlackBerry (BB),0.0
2020-10-08,Clover Health (CLOV),-4.76190436143684
2020-10-08,Microsoft (MSFT),0.51401733754574
2020-10-08,Nokia (NOK),1.53061075540248
2020-10-08,Nvidia (NVDA),-0.2461204738862
2020-10-08,Tilray (TLRY),17.527671510933278
2020-10-08,Virgin Galactic (SPCE),1.2578647069473698
2020-10-09,AMC Entertainment (AMC),0.0
2020-10-09,Alphabet (GOOG),1.7798609381554
2020-10-09,Amazon (AMZN),1.72269627351793
2020-10-09,Apple (AAPL),0.51546259987607
2020-10-09,Bed Bath & Beyond (BBBY),1.00594103755051
2020-10-09,BlackBerry (BB),2.1551704204748097
2020-10-09,Clover Health (CLOV),-0.18518942046713
2020-10-09,Microsoft (MSFT),2.21127805055116
2020-10-09,Nokia (NOK),3.76884659921057
2020-10-09,Nvidia (NVDA),-1.8477819747708
2020-10-09,Tilray (TLRY),5.337522114540031
2020-10-09,Virgin Galactic (SPCE),-1.49512771450224
2020-10-12,AMC Entertainment (AMC),-2.15310237910951
2020-10-12,Alphabet (GOOG),5.0998398678293295
2020-10-12,Amazon (AMZN),6.30132865537966
2020-10-12,Apple (AAPL),6.991453252286981
2020-10-12,Bed Bath & Beyond (BBBY),-0.76957933508221
2020-10-12,BlackBerry (BB),1.89873748805391
2020-10-12,Clover Health (CLOV),-0.09275765728394
2020-10-12,Microsoft (MSFT),3.70610579884171
2020-10-12,Nokia (NOK),-1.6949193637214401
2020-10-12,Nvidia (NVDA),3.78140501067345
2020-10-12,Tilray (TLRY),-2.08643615036786
2020-10-12,Virgin Galactic (SPCE),-3.1662349367730602
2020-10-13,AMC Entertainment (AMC),-4.4009794631256804
2020-10-13,Alphabet (GOOG),-0.2421803565375
2020-10-13,Amazon (AMZN),-0.11040041185428
2020-10-13,Apple (AAPL),0.16775769608619
2020-10-13,Bed Bath & Beyond (BBBY),3.2846683889073303
2020-10-13,BlackBerry (BB),8.281575604260299
2020-10-13,Clover Health (CLOV),0.18569640890719
2020-10-13,Microsoft (MSFT),0.60305820594783
2020-10-13,Nokia (NOK),0.49261037459082
2020-10-13,Nvidia (NVDA),0.01045472190759
2020-10-13,Tilray (TLRY),-5.17504023903112
2020-10-13,Virgin Galactic (SPCE),2.23255601040153
2020-10-14,AMC Entertainment (AMC),-18.15856835195264
2020-10-14,Alphabet (GOOG),-0.14565905684944
2020-10-14,Amazon (AMZN),-0.78742861546976
2020-10-14,Apple (AAPL),-1.8821282573085198
2020-10-14,Bed Bath & Beyond (BBBY),7.15548093156797
2020-10-14,BlackBerry (BB),0.38240881173183
2020-10-14,Clover Health (CLOV),-1.01945928698924
2020-10-14,Microsoft (MSFT),-0.43959214228960997
2020-10-14,Nokia (NOK),0.49019562011036
2020-10-14,Nvidia (NVDA),-0.04007047213501
2020-10-14,Tilray (TLRY),-3.04976013866393
2020-10-14,Virgin Galactic (SPCE),-0.13648216524859
2020-10-15,AMC Entertainment (AMC),-7.5000001862645105
2020-10-15,Alphabet (GOOG),-0.7922886645575601
2020-10-15,Amazon (AMZN),-3.1458502716158403
2020-10-15,Apple (AAPL),-1.48744359035354
2020-10-15,Bed Bath & Beyond (BBBY),3.00906651009531
2020-10-15,BlackBerry (BB),-1.52380807059151
2020-10-15,Clover Health (CLOV),-1.2172295011819099
2020-10-15,Microsoft (MSFT),-1.72152376654038
2020-10-15,Nokia (NOK),-1.46341327256489
2020-10-15,Nvidia (NVDA),-2.3496262898730897
2020-10-15,Tilray (TLRY),-3.4768218455840203
2020-10-15,Virgin Galactic (SPCE),-0.41002345995289
2020-10-16,AMC Entertainment (AMC),11.148645927472419
2020-10-16,Alphabet (GOOG),0.38251961132302
2020-10-16,Amazon (AMZN),1.30457303510156
2020-10-16,Apple (AAPL),0.28878392106321
2020-10-16,Bed Bath & Beyond (BBBY),3.0812343530054203
2020-10-16,BlackBerry (BB),0.77369364144577
2020-10-16,Clover Health (CLOV),4.31279540739384
2020-10-16,Microsoft (MSFT),0.87583620912849
2020-10-16,Nokia (NOK),0.7425794577133801
2020-10-16,Nvidia (NVDA),0.8264471813769201
2020-10-16,Tilray (TLRY),-1.8867947676486099
2020-10-16,Virgin Galactic (SPCE),7.04482600723013
2020-10-19,AMC Entertainment (AMC),17.9331355449495
2020-10-19,Alphabet (GOOG),0.44398361952708004
2020-10-19,Amazon (AMZN),-2.07844591825174
2020-10-19,Apple (AAPL),-0.9296625704989301
2020-10-19,Bed Bath & Beyond (BBBY),-1.2034140651707599
2020-10-19,BlackBerry (BB),0.0
2020-10-19,Clover Health (CLOV),-1.13584733030555
2020-10-19,Microsoft (MSFT),0.004503021245816363
2020-10-19,Nokia (NOK),3.93120001630853
2020-10-19,Nvidia (NVDA),-0.97722597444359
2020-10-19,Tilray (TLRY),13.636367804520768
2020-10-19,Virgin Galactic (SPCE),0.94017617217783
2020-10-20,AMC Entertainment (AMC),-14.69072564044267
2020-10-20,Alphabet (GOOG),-0.67059309576195
2020-10-20,Amazon (AMZN),-1.89245656607843
2020-10-20,Apple (AAPL),-1.19581035866771
2020-10-20,Bed Bath & Beyond (BBBY),2.7897802089914303
2020-10-20,BlackBerry (BB),0.0
2020-10-20,Clover Health (CLOV),-2.62867875700124
2020-10-20,Microsoft (MSFT),-2.21772733553334
2020-10-20,Nokia (NOK),1.18203760069521
2020-10-20,Nvidia (NVDA),-1.31405518435979
2020-10-20,Tilray (TLRY),0.30769201425404
2020-10-20,Virgin Galactic (SPCE),3.1752750776969902
2020-10-21,AMC Entertainment (AMC),-5.43806137312105
2020-10-21,Alphabet (GOOG),2.6136298565025697
2020-10-21,Amazon (AMZN),-0.98346771439322
2020-10-21,Apple (AAPL),-0.22693248011679
2020-10-21,Bed Bath & Beyond (BBBY),-1.8348606461624701
2020-10-21,BlackBerry (BB),-1.34357334258818
2020-10-21,Clover Health (CLOV),-2.3031856179357697
2020-10-21,Microsoft (MSFT),-0.20701888869233
2020-10-21,Nokia (NOK),1.40186775323143
2020-10-21,Nvidia (NVDA),-0.05978678883354
2020-10-21,Tilray (TLRY),6.748467155024949
2020-10-21,Virgin Galactic (SPCE),-4.18547567762725
2020-10-22,AMC Entertainment (AMC),0.63897700304353
2020-10-22,Alphabet (GOOG),0.20139493683797002
2020-10-22,Amazon (AMZN),-1.0863113297268299
2020-10-22,Apple (AAPL),-0.56439910210811
2020-10-22,Bed Bath & Beyond (BBBY),-0.07788340158095
2020-10-22,BlackBerry (BB),0.0
2020-10-22,Clover Health (CLOV),-0.62802446050138
2020-10-22,Microsoft (MSFT),-0.39645980896687
2020-10-22,Nokia (NOK),-0.9216580748084899
2020-10-22,Nvidia (NVDA),-1.3033395191647301
2020-10-22,Tilray (TLRY),-0.43103749488393
2020-10-22,Virgin Galactic (SPCE),-8.77944801249782
2020-10-23,AMC Entertainment (AMC),0.0
2020-10-23,Alphabet (GOOG),1.2558568427057402
2020-10-23,Amazon (AMZN),0.20570207173211003
2020-10-23,Apple (AAPL),-1.26228215199338
2020-10-23,Bed Bath & Beyond (BBBY),-1.13015982035541
2020-10-23,BlackBerry (BB),-0.19454771020286
2020-10-23,Clover Health (CLOV),-0.34029993127239
2020-10-23,Microsoft (MSFT),0.10182413366151
2020-10-23,Nokia (NOK),0.23255236281671
2020-10-23,Nvidia (NVDA),-0.13591020151567998
2020-10-23,Tilray (TLRY),2.7417036353088697
2020-10-23,Virgin Galactic (SPCE),-2.2535190583535902
2020-10-26,AMC Entertainment (AMC),-6.9841276809411506
2020-10-26,Alphabet (GOOG),-0.25085080230448
2020-10-26,Amazon (AMZN),2.42253212703718
2020-10-26,Apple (AAPL),0.0
2020-10-26,Bed Bath & Beyond (BBBY),0.74891060474526
2020-10-26,BlackBerry (BB),-1.16958950177489
2020-10-26,Clover Health (CLOV),-0.39024353027343
2020-10-26,Microsoft (MSFT),0.027740687503409998
2020-10-26,Nokia (NOK),0.0
